"63.709";"02/10/2025 12:12:58";"BPMUP SRL";"CLEANPOWER SOLUTIONS SRL362";"PES";"-100,00 ";"Transferencia saliente";"Ejecutado";"BPMUP SRL871 - 0000155300000000000871"
"63.440";"02/10/2025 10:48:04";"BPMUP SRL";"CLEANPOWER SOLUTIONS SRL362";"PES";"-100,00 ";"Transferencia saliente";"Ejecutado";"BPMUP SRL871 - 0000155300000000000871"
"63.368";"02/10/2025 10:19:04";"BPMUP SRL";"CLEANPOWER SOLUTIONS SRL362";"PES";"-100,00 ";"Transferencia saliente";"Ejecutado";"BPMUP SRL871 - 0000155300000000000871"
"63.335";"02/10/2025 10:06:53";"BPMUP SRL";"CLEANPOWER SOLUTIONS SRL362";"PES";"-100,00 ";"Transferencia saliente";"Ejecutado";"BPMUP SRL871 - 0000155300000000000871"
"58.596";"01/10/2025 11:28:02";"BPMUP SRL";"CLEANPOWER SOLUTIONS SRL362";"PES";"-100,00 ";"Transferencia saliente";"Ejecutado";"BPMUP SRL871 - 0000155300000000000871"
"58.350";"01/10/2025 09:53:45";"BPMUP SRL";"BPMUP SRL";"PES";"25.000,00 ";"Transferencia entrante";"Ejecutado";"BPMUP SRL871 - 0000155300000000000871"
